"study.id","journal.name","publication.title","doi","url","doi_clean","doi_url"
8818,"Marine Mammal Sensory Systems","Effects of adding sounds to cod traps on the probability of collisions by humpback whales",NA,"https://doi.org/10.1007/978-1-4615-3406-8_43","10.1007/978-1-4615-3406-8_43","https://doi.org/10.1007/978-1-4615-3406-8_43"
8819,NA,"Enhancing the visibility of fishing ropes to reduce right whale entanglements",NA,"https://pdfs.semanticscholar.org/d9b6/49a937a562d010c2a9ab6aad0332d4b1f4aa.pdf?_ga=2.11727792.583311527.1590574133-1858353030.1590160104",NA,NA
8820,"Marine and Freshwater Behaviour and Physiology","A trial of acoustic harassment device efficacy on free-ranging bottlenose dolphins in Sardinia, Italy",NA,"http://dx.doi.org/10.1080/10236244.2011.618216","10.1080/10236244.2011.618216","https://doi.org/10.1080/10236244.2011.618216"
8821,"Canadian Journal of Fisheries and Aquatic Sciences","The influence of siting and deterrence methods on seal predation at Atlantic salmon (<i>Salmo salar</i>) farms in Maine, 2001–2003",NA,"https://www.nrcresearchpress.com/doi/abs/10.1139/f06-067#.XrF8W6hKhPY",NA,NA
8822,"Bioikos","Resgate, reabilitacao e soltura de um golfinho-de-dentes rugosos, <i>Steno bredanensis</i> (Lesson, 1828), encalhado na Baia de Todos os Santos, Salvador, BA",NA,"https://seer.sis.puc-campinas.edu.br/seer/index.php/bioikos/article/download/900/878",NA,NA
8823,"ICES Journal of Marine Science","Ex situ conservation status of an endangered Yangtze finless porpoise population (<i>Neophocaena phocaenoides asiaeorientalis</i>) as measured from microsatellites and mtDNA diversity",NA,"https://academic.oup.com/icesjms/article-pdf/62/8/1711/29124923/62-8-1711.pdf",NA,NA
8824,"Biological Conservation","Long-term trends in the use of a protected area by small cetaceans in relation to changes in population status",NA,"http://dx.doi.org/10.1016/j.gecco.2014.08.010","10.1016/j.gecco.2014.08.010","https://doi.org/10.1016/j.gecco.2014.08.010"
8825,"Fisheries Research","Evaluation of social and ecological outcomes of fisheries co-management in Tam Giang Lagoon, Vietnam","https://doi.org/10.1016/j.fishres.2015.09.013","https://www.sciencedirect.com/science/article/pii/S0165783615300898","10.1016/j.fishres.2015.09.013","https://doi.org/10.1016/j.fishres.2015.09.013"
8826,"Journal of Applied Ecology","Managing hedgerows for nocturnal wildlife: do bats and their insect prey benefit from targeted agri-environment schemes?",NA,"https://doi.org/10.1111/1365-2664.13412","10.1111/1365-2664.13412","https://doi.org/10.1111/1365-2664.13412"
8827,"Nyctalus: Internationale Fledermaus-Fachzeitschrift","Erfahrungen mit Verstecken aus Styropor in Fledermauswinterquartieren",NA,"https://nyctalus.com/wp-content/uploads/2009/06/B14_H1-2_2009_S47-48.pdf",NA,NA
8828,"Nyctalus: Internationale Fledermaus-Fachzeitschrift","Hergerichteter Eiskeller in Glambeck (Biosphärenreservat Schorfheide-Chorin) - ein ideales Winterquartier für Fledermäuse",NA,"https://nyctalus.com/wp-content/uploads/2011/06/B16_H1-2_2011_S51-57.pdf",NA,NA
8829,"Nyctalus: Internationale Fledermaus-Fachzeitschrift","Unkonventionell aus Holzbetonresten hergestellte Wand- und Deckenelemente als ideale Winterquartierausstattung für Fledermäuse",NA,"https://nyctalus.com/wp-content/uploads/2007/07/B12_H4_2007_S325-330.pdf",NA,NA
8830,"Nyctalus: Internationale Fledermaus-Fachzeitschrift","Die Entwicklung neuer Kästen aus Styropor für den Einsatz in Fledermaus-Winterquartieren",NA,"https://nyctalus.com/wp-content/uploads/2006/06/B11_H1_2006_S11-18.pdf",NA,NA
8831,"ICES Journal of Marine Science","Examining the functional role of current area closures used for the conservation of an overexploited and highly mobile fishery species",NA,"https://doi.org/10.1093/icesjms/fsv079","10.1093/icesjms/fsv079","https://doi.org/10.1093/icesjms/fsv079"
8837,"Biological Conservation","Landscape context matters for attractiveness and effective use of road underpasses by bats",NA,"https://doi.org/10.1016/j.biocon.2019.07.023","10.1016/j.biocon.2019.07.023","https://doi.org/10.1016/j.biocon.2019.07.023"
8838,"Agriculture, Ecosystems & Environment","The effect of a Welsh agri-environment scheme on bat activity: a large-scale study",NA,"https://doi.org/10.1016/j.agee.2018.12.011","10.1016/j.agee.2018.12.011","https://doi.org/10.1016/j.agee.2018.12.011"
8839,"Ecological Applications","A smart curtailment approach for reducing bat fatalities and curtailment time at wind energy facilities",NA,"https://doi.org/10.1002/eap.1881","10.1002/eap.1881","https://doi.org/10.1002/eap.1881"
8840,"Restoration Ecology","Limited use of bat boxes in a rural landscape: implications for offsetting the clearing of hollow-bearing trees",NA,"https://doi.org/10.1111/rec.12919","10.1111/rec.12919","https://doi.org/10.1111/rec.12919"
8841,"Journal of Threatened Taxa","A comparison of the effectiveness of methods of deterring pteropodid bats from feeding on commercial fruit in Madagascar",NA,"https://threatenedtaxa.org/index.php/JoTT/article/download/2688/3832/",NA,NA
8842,"Oecologia Australis","Mejor condición corporal de <i>Artibeus lituratus</i> en fragmentos de bosque seco asociados a sistemas silvopastoriles que en sistemas convencionales de ganadería en Córdoba, Colombia",NA,"https://revistas.ufrj.br/index.php/oa/article/download/20920/15727",NA,NA
8843,"Basic and Applied Ecology","Relationships between agri-environment scheme habitat characteristics and insectivorous bats on arable farmland",NA,"https://doi.org/10.1016/j.baae.2019.09.002","10.1016/j.baae.2019.09.002","https://doi.org/10.1016/j.baae.2019.09.002"
8844,NA,"Does a textured coating alter bat activity and behaviour in proximity to wind turbines",NA,"https://repository.tcu.edu/bitstream/handle/116099117/25362/Huzzen_tcu_0229M_10967.pdf?sequence=1&isAllowed=y",NA,NA
8845,NA,"Understanding wind energy impacts on bats and testing reduction strategies in South Texas",NA,"https://digital.library.txstate.edu/bitstream/handle/10877/8463/WEAVER-DISSERTATION-2019.pdf?sequence=1&isAllowed=y",NA,NA
8846,NA,"NedPower Mount Storm Wind Energy Facility post-construction avian and bat monitoring: July–October 2010",NA,"https://www.researchgate.net/profile/Saif_Nomani/publication/267690951_NedPower_Mount_Storm_Wind_Energy_Facility_Post-Construction_Avian_and_Bat_Monitoring_NedPower_Mount_Storm_Wind_Energy_Facility_Post-Construction_Avian_and_Bat_Monitoring/links/556f523108aec226830a8fa7/NedPower-Mount-Storm-Wind-Energy-Facility-Post-Construction-Avian-and-Bat-Monitoring-NedPower-Mount-Storm-Wind-Energy-Facility-Post-Construction-Avian-and-Bat-Monitoring.pdf",NA,NA
8847,NA,"NedPower Mount Storm Wind Energy Facility post-construction avian and bat monitoring: July–October 2011",NA,"http://batsandwind.org/pdf/Young%20et%20al%20%202012%20-%20Mount%20Storm%20Fall%202011%20Report%20(022712).pdf",NA,NA
8848,NA,"Bat monitoring studies at the Fowler Ridge Wind Energy Facility, Benton County, Indiana, April 1 – October 31, 2011",NA,"http://batsandwind.org/pdf/Good%20et%20al.%202012_Fowler%20Report.pdf",NA,NA
8849,NA,"Post-construction monitoring study, Criterion Wind Project, Garrett County, Maryland: April–November 2012",NA,"https://tethys.pnnl.gov/sites/default/files/publications/Young_et_al_2012.pdf",NA,NA
8850,NA,"Bat monitoring studies at the Fowler Ridge Wind Energy Facility, Benton County, Indiana: April 13 - October 15, 2010",NA,"https://tethys.pnnl.gov/sites/default/files/publications/Good-et-al-2011_Fowler-Ridge.pdf",NA,NA
8851,NA,"Wolfe Island Wind Plant post-construction follow-up plan bird and bat resources monitoring report No. 6, July–December 2011",NA,"http://batsandwind.org/pdf/Stantec_2012_Wolfe_Island_Monitoring_Report_July-Dec_2011_REPORT_6.pdf",NA,NA
8852,NA,"Effectiveness of an operational mitigation experiment to reduce bat fatalities at the Pinnacle Wind Farm, Mineral County, West Virginia, 2012",NA,"http://www.batsandwind.org/pdf/Hein%20et%20al.%202013b.%20Effectiveness%20of%20an%20Operational%20Mitigation%20Experiment%20to%20Reduce%20Bat%20Fatalities%20%20West%20Virginia,%202012.pdf",NA,NA
8853,NA,"Efficacy of an operational minimization experiment to reduce bat fatalities at the Pinnacle Wind Farm, Mineral County, West Virginia, 2013",NA,"http://www.batsandwind.org/pdf/Hein%20et%20al.%202014.%20Efficacy%20of%20an%20Operational%20Minimization%20Experiment%20to%20Reduce%20Bat%20Fatalities%20at%20the%20Pinnacle%20Wind%20Farm,%20Mineral%20County,%20West%20Virginia,%202013.pdf",NA,NA
8854,NA,"Post-construction bat mortality monitoring report Wildcat Wind Farm, Madison and Tipton Counties, Indiana 2017",NA,"https://fws.gov/Midwest/Endangered/permits/hcp/wildcat/pdf/2017PCMMReport_WildcatWindFarm.pdf",NA,NA
8856,"American Midland Naturalist","Influence of surface area, water level and adjacent vegetation on bat use of artificial water sources",NA,"https://doi.org/10.1674/0003-0031-164.1.74","10.1674/0003-0031-164.1.74","https://doi.org/10.1674/0003-0031-164.1.74"
8857,"The Southwestern Naturalist","Factors affecting bat house occupancy in Colorado",NA,"https://www.jstor.org/stable/3672619",NA,NA
9300,NA,"Trip report: CSG visit to China, August 2016",NA,"http://www.iucncsg.org/365_docs/attachments/protarea/fae0dd371b38fbcadca29ea8c62d03a6.pdf",NA,NA
9791,NA,"Evaluating the importance of agri-environment scheme buffer strips to widespread amphibians and reptiles [Environmental Stewardship Monitoring and Evaluation Framework Reference ECM6147]: Final report",NA,"https://www.arc-trust.org/technical-reports",NA,NA
9798,"Chelonian Conservation and Biology","Growth of head-started Kemp's Ridley sea turtles (<i>Lepidochelys kempii</i>) following release",NA,"http://www.chelonian.org/wp-content/uploads/file/CCB Vol 1 No 3 (1995)/Caillouet_etal_1995a.pdf",NA,NA
9799,"Chelonian Conservation and Biology","The Role of Sand Moisture in Shaping Loggerhead Sea Turtle (<i>Caretta caretta</i>) Neonate Growth in Southeast Florida",NA,"https://doi.org/10.2744/CCB-1301.1","10.2744/CCB-1301.1","https://doi.org/10.2744/CCB-1301.1"
9800,"Chelonian Conservation and Biology","How Best to Protect the Nests of the Endangered Loggerhead Turtle <i>Caretta caretta</i> from Monitor Lizard Predation",NA,"https://doi.org/10.2744/CCB-1251.1","10.2744/CCB-1251.1","https://doi.org/10.2744/CCB-1251.1"
9801,"Chelonian Conservation and Biology","Lights On, or Lights Off? Hotel Guests' Response to Nonpersonal Educational Outreach Designed to Protect Nesting Sea Turtles",NA,"https://doi.org/10.2744/CCB-1299.1","10.2744/CCB-1299.1","https://doi.org/10.2744/CCB-1299.1"
9802,"Chelonian Conservation and Biology","Effectiveness of Concealed Nest Protection Screens Against Domestic Predators for Green (<i>Chelonia mydas</i>) and Hawksbill (<i>Eretmochelys imbricata</i>) Sea Turtles",NA,"https://doi.org/10.2744/CCB-1316.1","10.2744/CCB-1316.1","https://doi.org/10.2744/CCB-1316.1"
9803,"Chelonian Conservation and Biology","Sea Turtle Education Program Development, Implementation, and Outcome Assessment in St. Kitts, West Indies",NA,"https://doi.org/10.2744/CCB-1300.1","10.2744/CCB-1300.1","https://doi.org/10.2744/CCB-1300.1"
9804,"Chelonian Conservation and Biology","Hatching Success and Predation of Bog Turtle (<i>Glyptemys muhlenbergii</i>) Eggs in New Jersey and Pennsylvania",NA,"https://doi.org/10.2744/CCB-1237.1","10.2744/CCB-1237.1","https://doi.org/10.2744/CCB-1237.1"
9809,"Chelonian Conservation and Biology","Monitoring of a Reintroduced Population of Juvenile Alligator Snapping Turtles",NA,"https://doi.org/10.2744/1071-8443-14.1.43","10.2744/1071-8443-14.1.43","https://doi.org/10.2744/1071-8443-14.1.43"
9810,"Chelonian Conservation and Biology","Husbandry and captive breeding of the parrot-beaked tortoise, <i>Homopus areolatus</i>",NA,"http://www.chelonian.org/wp-content/uploads/file/CCB Vol 1 No 2 (1994)/Barzyk_1994.pdf",NA,NA
9811,"Israel Journal of Ecology & Evolution","Sea turtle nest conservation techniques on southwestern beaches in Turkey",NA,"https://doi.org/10.1560/G6NU-WG4N-07F5-PU6R","10.1560/G6NU-WG4N-07F5-PU6R","https://doi.org/10.1560/G6NU-WG4N-07F5-PU6R"
9812,"Chelonian Conservation and Biology","Novel use of a shark model to elicit innate behavioral responses in sea turtles: application to bycatch reduction in commercial fisheries",NA,"https://doi.org/10.2744/CCB-1110.1","10.2744/CCB-1110.1","https://doi.org/10.2744/CCB-1110.1"
9813,"Chelonian Conservation and Biology","Repatriation of radiated tortoises, <i>Geochelone radiata</i>, from Reunion Island to Madagascar",NA,"http://www.chelonian.org/wp-content/uploads/file/CCB Vol 1 No 4 (1995)/Boullay_1995.pdf",NA,NA
9814,"Chelonian Conservation and Biology","Leatherback turtles (<i>Dermochelys coriacea</i>) on St. Croix, U.S. Virgin Islands: fifteen years of conservation",NA,"http://www.chelonian.org/wp-content/uploads/file/CCB Vol 2 No 2 (1996)/Boulon_etal_1996.pdf",NA,NA
9815,"Chelonian Conservation and Biology","Temperature-dependent sex determination and hatching success in the gopher tortoise (<i>Gopherus polyphemus</i>)",NA,"http://www.chelonian.org/wp-content/uploads/file/CCB Vol 2 No 1 (1996)/Burke_etal_1996.pdf",NA,NA
9816,"Chelonian Conservation and Biology","Pursuing pepper protection: habanero pepper powder does not reduce raccoon predation of terrapin nests",NA,"https://doi.org/10.2744/CCB-1145.1","10.2744/CCB-1145.1","https://doi.org/10.2744/CCB-1145.1"
9817,"Chelonian Conservation and Biology","Predator exclusion cage for turtle nests: a novel design",NA,"https://doi.org/10.2744/CCB-1163.1","10.2744/CCB-1163.1","https://doi.org/10.2744/CCB-1163.1"
9818,"Chelonian Conservation and Biology","Survival of head-started Kep's Ridely sea turtles (<i>Lepidochelys kempii</i>) released into the Gulf of Mexico or adjacent bays",NA,"http://www.chelonian.org/wp-content/uploads/file/CCB Vol 1 No 4 (1995)/Caillouet_etal_1995b.pdf",NA,NA
9819,"Chelonian Conservation and Biology","Leatherback sea turtle nesting at Gandoca Beach in Caribbean Costa Rica: Management recommendations from fifteen years of conservation",NA,"https://doi.org/10.2744/1071-8443(2007)6[101:LSTNAG]2.0.CO;2","10.2744/1071-8443(2007)6[101:LSTNAG]2.0.CO;2","https://doi.org/10.2744/1071-8443(2007)6[101:LSTNAG]2.0.CO;2"
9820,"Chelonian Conservation and Biology","Biology and conservation of leatherback turtles, <i>Dermochelys coriacea</i>, at Playa Langosta, Costa Rica",NA,"http://www.chelonian.org/wp-content/uploads/file/CCB Vol 2 No 2 (1996)/Chaves_etal_1996.pdf",NA,NA
9821,"Chelonian Conservation and Biology","Reproductive ecology of the Magdalena River turtle (<i>Podocnemis lewyana</i>) in the Mompos Depression, Colombia",NA,"https://doi.org/10.2744/CCB-0784.1","10.2744/CCB-0784.1","https://doi.org/10.2744/CCB-0784.1"
9822,"Chelonian Conservation and Biology","Overwintering of gopher tortoises (<i>Gopherus polyphemus</i>) translocated to the northern limit of their geographic range: temperatures, timing, and survival",NA,"https://doi.org/10.2744/CCB-0921.1","10.2744/CCB-0921.1","https://doi.org/10.2744/CCB-0921.1"
9823,"Chelonian Conservation and Biology","The influence of incubation temperature on morphology, locomotor performance, and cold tolerance of hatchling Chinese three-keeled pond turtles, <i>Chinemys reevesii</i>",NA,"https://doi.org/10.2744/1071-8443(2006)5[294:TIOITO]2.0.CO;2","10.2744/1071-8443(2006)5[294:TIOITO]2.0.CO;2","https://doi.org/10.2744/1071-8443(2006)5[294:TIOITO]2.0.CO;2"
9824,"Chelonian Conservation and Biology","Some options to induce oviposition in turtles",NA,"https://doi.org/10.2744/1071-8443(2007)6[313:SOTIOI]2.0.CO;2","10.2744/1071-8443(2007)6[313:SOTIOI]2.0.CO;2","https://doi.org/10.2744/1071-8443(2007)6[313:SOTIOI]2.0.CO;2"
9825,"Chelonian Conservation and Biology","Abundance of juvenile eastern box turtles relative to canopy cover in managed forest stands in Alabama",NA,"https://doi.org/10.2744/CCB-0674.1","10.2744/CCB-0674.1","https://doi.org/10.2744/CCB-0674.1"
9826,"Chelonian Conservation and Biology","Impacts of human activities and predators on the nest success of the hawksbill turtle, <i>Eretmochelys imbricata</i>, in the Arabian Gulf",NA,"https://doi.org/10.2744/CCB-0700.1","10.2744/CCB-0700.1","https://doi.org/10.2744/CCB-0700.1"
9827,"Chelonian Conservation and Biology","Development and efficacy of a bycatch reduction device for Wisconsin-type fyke nets deployed in freshwater systems",NA,"https://doi.org/10.2744/CCB-0687.1","10.2744/CCB-0687.1","https://doi.org/10.2744/CCB-0687.1"
9828,"Chelonian Conservation and Biology","Reproductive biology of Atlantic leatherback sea turtles at Sandy Point, St. Croix: the first 30 years",NA,"https://doi.org/10.2744/CCB-1224.1","10.2744/CCB-1224.1","https://doi.org/10.2744/CCB-1224.1"
